User,LP Balance,LP Balance - withdrawn,is_contract,contract_type,events,withdrawn_eth,withdrawn_crv,eth_to_redeem,crv_to_redeem
0xddb435Bb2B3C85437E4deb50209217195381DfdB,4723274598438848860,4723274598438848860,False,,[],0,0,96232669965608272,253781208780707921920
0x1ad9c2a8f21c89d4F88dC4B929c02e214880FEe1,4658967742178924391,4658967742178924391,False,,[],0,0,94922472909304896,250326005960206024704
0xEcd9DEa4e418E8eD0AA93B8F2bEbAD6d7fd4173A,4656115218159241986,4656115218159241986,False,,[],0,0,94864355178304080,250172740047182430208
0xFee2FCAb6E2cA462E78407291e08f9c284b3581e,4585346049908952525,4585346049908952525,False,,[],0,0,93422494056314336,246370317662318329856
0xA32f37Be0c7D84984c04F38122698E68935Af8a2,4497864126153654076,4497864126153654076,False,,[],0,0,91640124871282688,241669920110920564736
0xFd68C6e936867AbA5d2B90DD8dc94B900342dAEF,4480749872547213360,4480749872547213360,False,,[],0,0,91291436628689136,240750372479906709504
0x82EE5a1bA4A04a2C10d09460F27277318Bd535De,4427089742253201040,4427089742253201040,False,,[],0,0,90198157484893008,237867217489543528448
0x550070292061AFE38d64DFCfeA4dCa2B73DF9F00,4406804020137925812,4406804020137925812,False,,[],0,0,89784853290811520,236777267080751775744
0x91d22f84CA2675808Bf3e66eb659728b2067D6E6,4326748942154502345,4326748942154502345,False,,[],0,0,88153799720223840,232475913425306419200
0xC52b8b284899d85B2fF98a6B86f6674BfDb58EDf,4257972537712054084,4257972537712054084,False,,[],0,0,86752539452121088,228780562098334203904
0x4ad7Db7a3B4D8A2E885170cA55961a7bDDb89e1d,4256406950156048708,4256406950156048708,False,,[],0,0,86720641948082448,228696443190120316928
0x3d7BAF8D5b8AF2D2e40237B35B41B201a4F96820,4247356512943297500,4247356512943297500,False,,[],0,0,86536247050181104,228210163841338605568
0x57517aa4de8632522E45A3266Ff542111cb88292,4236358528129567424,4236358528129567424,False,,[],0,0,86312172539836880,227619242898249089024
0xF170b2c4C7Ba8742B6377d726Db77BD19cA884c8,4225036566025171382,4200430291936768906,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xF170b2c4C7Ba8742B6377d726Db77BD19cA884c8', 'token_amount': 4225036566025171382, 'coin_index': 0, 'coin_amount': 1002663471742756}), 'event': 'RemoveLiquidityOne', 'logIndex': 1767, 'transactionIndex': 75, 'transactionHash': HexBytes('0x7ade384fbd3ad1c0a3b7be4f43905fc5af2a0db889ca38fe6c7e78b81c00e0c8'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x5a63817ec24fbc0f01429de9170f7e378eefb58270f03814ef6396dde9d394d0'), 'blockNumber': 17894180})]",1002663471742756,0,85078833798247328,227010914678337273856
0x5Ba323cC3E4B01DeD640fC78c8948DCfB8f298Cd,4167361164929598976,4167361164929598976,False,,[],0,0,93468655637055008,246492053261712818176
0x7130C9786bFBEb10F359B1f14b1a2B8651951922,4136683777689819136,4136683777689819136,False,,[],0,0,92574652592778816,244134421770129670144
0x88Cffb89ec1a338fc3905f3189f39F1642dDD2FD,4066004301754381984,4066004301754381984,False,,[],0,0,82841351247882304,218466122411736104960
0x72c28483c197a5DcC63E752e5813F2C6D5900f5c,4033648181446658878,4033648181446658878,False,,[],0,0,82182123040407408,216727630365166993408
0xe06EF06c3D82212966Bd31e90E0Bf7f7Bf667692,4029279615580193280,4029279615580193280,False,,[],0,0,90171059877294576,237795756689236721664
0x18b7d58f7bA9a3199760Cf93a5b5F1e1c4062067,4025655944830902116,4025655944830902116,False,,[],0,0,82019288072314416,216298208059320434688
0xEfF3b60434F76e520E926583f57075430f2bc417,4020135072000217828,4020135072000217828,False,,[],0,0,81906805022268384,216001571954157518848
0x9cb5525EB09AE954e440DBFF6a98E53fd25ca73F,3999768229152139537,3999768229152139537,False,,[],0,0,81491848062813120,214907262934152577024
0x25d498A8BffE00C8259C461004fEC7Af2483983B,3960127744132597631,3960127744132597631,False,,[],0,0,80684207170322336,212777382488870387712
0xd4A1c50DfA5368948897997660aA2169a5a5DdFe,3912029750076535590,3912029750076535590,False,,[],0,0,79704251783113920,210193080683612405760
0x7fe023038BCA0BE461C10f8C7a314dcEEDC297e3,3868934663102935147,3868934663102935147,False,,[],0,0,78826226337961856,207877584720645324800
0x592514573343FD7FE41271f6DA384445Bd56a1bC,3837491211112459434,3837491211112459434,False,,[],0,0,78185592964882288,206188130277954551808
0xcf9BF539AF5e40e536286fE2e8CbA390C6C14044,3803724801643187832,3803724801643187832,False,,[],0,0,77497631324994992,204373863494878167040
0x169Bf1B41bB55D1adfD67643571287b8084264F4,3792992038052091392,3792992038052091392,False,,[],0,0,84883191242126800,223850786705695178752
0x39E5697Aa730349161e9f2E07D543bcE05C28271,3762976813309111864,3762976813309111864,False,,[],0,0,76667426002100656,202184476975148367872
0x780921EFFA44A28cd417A2f430C58362d4ca744c,3728342617438236669,3728342617438236669,False,,[],0,0,75961783958365200,200323584090334199808
0x89fBD1e8453aBDf0CEc69E297F30F3ec6e60307e,3689113938363231643,3689113938363231643,False,,[],0,0,75162533258890832,198215829949210230784
0x0CE3977D1707fe3954372877A6AE24075b4A78f4,3660000832277321395,3660000832277321395,False,,[],0,0,74569378685458848,196651584826496974848
0xD10C5180026fBf3F1aeCacf49c396bDf4F618B12,3626686635175145137,3626686635175145137,False,,[],0,0,73890630484801072,194861615381793603584
0x2f2B41226164e81a194aE9F295ECCc1314C9B55D,3624529347027011581,3624529347027011581,False,,[],0,0,73846677588552208,194745704442780516352
0x1BcbB6f3444D415E281ec40e3A554E1f046F26E7,3612875859816567137,3612875859816567137,False,,[],0,0,73609247778936272,194119563402461904896
0xd61A1777287ABAB5395F78392008cbCCEFe0b961,3564751405650423759,3564751405650423759,False,,[],0,0,72628753289673200,191533839897368133632
0x7B1DdFe86EA2Ee7e2DE6BF02A0e85CdCC4457135,3564003430084346055,3564003430084346055,False,,[],0,0,72613513928866928,191493651223315513344
0xd5De76CeE426690Bf11A90ebf50a71131648B6a4,3539701683939750665,3539701683939750665,False,,[],0,0,72118386688732768,190187920128600932352
0xd5d598aeAFeD51807D2d7647d6F8870812b44e4D,3504921939657146522,3504921939657146522,False,,[],0,0,71409779220908992,188319206937959694336
0x37Bffc08E2C137d9E76dA52e17A9D13cB45b154E,3492383284675591781,3492383284675591781,False,,[],0,0,71154314876944872,187645505896153874432
0xFedDa0fa19c3601b4420BD76Acd056E7DBDb0c23,3447606992401588346,3447606992401588346,False,,[],0,0,70242036315348640,185239678891776311296
0xBFCB528467E8d85fe023f86E9B0Fd98B905aC1E2,3376640198282846648,3376640198282846648,False,,[],0,0,68796148735743728,181426638083033432064
0x07440735Afe1B77B547a9daAAA6C71Ba0Fbb47EB,3290213298029998604,3290213298029998604,False,,[],0,0,67035274749943312,176782926869506490368
0xD3224A373467Ce910cAaDc5c597bf8FF8758ddBF,3285983119230543732,3285983119230543732,False,,[],0,0,66949088484076408,176555639662991147008
0x793dbF7812E5db29C0cADf2848c58Ce562E87eEB,3284332269520747117,3284332269520747117,False,,[],0,0,66915453836762400,176466939625308356608
0x1c5Dbb5d9864738e84c126782460C18828859648,3281655832666045362,3281655832666045362,True,,[],0,0,66860923730761912,176323134863155462144
0xF27b8fF8aa8398f70B330cb8E5347a2E6508dee9,3274388442258788910,3274388442258788910,False,,[],0,0,66712856882646856,175932658492621225984
0x61e449c33Bd45078Cf5Cec7156ef5BFfe9665837,3263068005145886775,3263068005145886775,False,,[],0,0,66482212683194128,175324412210394071040
0xA2dCE5C6c5a8aA55881a9A59724a50fe2fb57547,3253170175354027146,3253170175354027146,False,,[],0,0,66280552888091248,174792602518509125632
0x5F8A7590f28549476580cDAb697F3BF6609AcC67,3211801708752599978,3211801708752599978,False,,[],0,0,65437705852529480,172569877745533943808
0x8F14Fd9d3F51412036ef0460b4F5CD46d4AE7455,3205590564254648172,3205590564254648172,True,,[],0,0,65311159109137160,172236153392704061440
0xe7166301700Ae4E56D49dD982493cE152200Eb86,3178654660576643057,3178654660576643057,False,,[],0,0,64762363167921368,170788889200767303680
0x655C7eAdf9360603CB5077D8Dc57Fa07bCF61D55,3147925565507293184,3147925565507293184,False,,[],0,0,64136284204583528,169137817104723116032
0xDeFFf89752BC4aE304E5c3Aa71E917ae638e47C4,3143485833211497300,3143485833211497300,False,,[],0,0,64045828465910576,168899270603729436672
0xBB102e6603517971E6251BCf464B1dFB979dA2aD,3090846998396691797,3090846998396691797,False,,[],0,0,62973357341792232,166070989746943197184
0x25dc89065Ffb1aF8bd3E81F37917d2c566efb8aa,3088211995948172140,3088211995948172140,False,,[],0,0,62919671426289712,165929411252492238848
0xd743B888072a74bb7126D9C77DAfDd0781a25F5b,3086589905417198210,3086589905417198210,False,,[],0,0,62886622722584624,165842256443445444608
0xF4FdF9Be1CeA997f43B64a5b4BaaC036B9fBa4fd,3075511668907398009,3075511668907398009,False,,[],0,0,62660913152744904,165247023582424694784
0x394F8bd48fA7CEf763c1fD3c9181bBe0044AD837,3056755071570239907,3056755071570239907,False,,[],0,0,62278763564867640,164239232939380047872
0x4422f783229bc33FDE3E4bf09496ba717d52c9cF,3039025650029217897,3039025650029217897,False,,[],0,0,61917541803083504,163286632378923450368
0x9Ec3536f51191cb1C44F1A5a3fd929133036d1E2,2968507404785731683,2968507404785731683,False,,[],0,0,60480793022203136,159497692069397168128
0xB400B115138F6fA4f06704c5A37e4bc812C3430d,2811229972275964748,2811229972275964748,False,,[],0,0,57276400192543568,151047186788707565568
0x9bCB95613ecC3B475E3Efa31aE650dCDCe02533f,2802674935426680845,2802674935426680845,False,,[],0,0,57102098652266216,150587525266277203968
0x2E973bc711e1D50508938c8B66D5aC4398Dbf29C,2777504639212838989,2777504639212838989,False,,[],0,0,56589275449210472,149235127038016552960
0xDB058056b6373785d9d23B206E2194CD72081FF0,2741651652950359139,2741651652950359139,False,,[],0,0,55858801596299384,147308748632006131712
0xfCb095Dc1D75D21935ad6338B7fA3fc81f0A6C0d,2733366916704244645,2733366916704244645,False,,[],0,0,55690007199042032,146863610341790449664
0xc1e4f72c11ca1e7783E5699d73AD627285c4C7c9,2717664962946600774,2717664962946600774,False,,[],0,0,55370093354889504,146019945481366962176
0xDa007A8dfB10CF1855a6b054B5ad515914A5adc4,2709319927561181101,2709319927561181101,False,,[],0,0,55200070414372376,145571567322678165504
0x321Eee115BF4CA128Fae1e6E80FB3fff1c2fc0e5,2705167447014620867,2705167447014620867,False,,[],0,0,55115467183785728,145348454837773549568
0xf72EE72085D97C570F3836459b19F9958d8Ce67b,2692691741966954737,2692691741966954737,False,,[],0,0,54861285390748088,144678136091445575680
0x533B3c430a1E74943C4e00df3BDA71E1a3bBDA28,2670558756045842352,2670558756045842352,False,,[],0,0,54410344780561288,143488932329537978368
0x72Df07baBcEA92759602515d2065efb49475c97D,2666683277522111932,2666683277522111932,False,,[],0,0,54331385228674080,143280703143650459648
0xC4a0096DC080062EeaA87De0fFfc6Dca0Fe9A5E9,2631621642980929135,2631621642980929135,False,,[],0,0,53617034488538912,141396844009432465408
0x8C8fE672A84A675c8a5b4c0B02B985341AF9e83B,2550355085242792892,2550355085242792892,False,,[],0,0,51961298056733752,137030397632791986176
0x133df6A8A04Cf2187a9bdAF0Ec2483daF795610C,2532850523920586283,2532850523920586283,False,,[],0,0,51604657629101312,136089878795925323776
0xA1AE28aAaeC5b01Eadb37d97304164A3Be161D06,2510799331468628854,2510799331468628854,False,,[],0,0,51155383490714632,134905069791307333632
0x5bb5eCf3616879fbc12D7D75BE5c589d3f7557C0,2461083394654175232,2461083394654175232,False,,[],0,0,55076470067819312,145245613097723559936
0x54Ba4dC854ae0f5A5bA1d2Ebcd118F9578AF9D1E,2425591000838017175,2425591000838017175,False,,[],0,0,49419336816103264,130326832237054148608
0x03Ae28B3638a1C041CCE34Ac743cd33Bcf472445,2416832089168100449,2416832089168100449,False,,[],0,0,49240881501168240,129856216534988111872
0xc438A8Abdc5884D3aa019795aCF3C7bfe6F6A732,2310247135913514015,2310247135913514015,False,,[],0,0,47069304470004616,124129414565074141184
0xe2C3Ab6D9B86b63a9C893cB4E03D39E5A781110d,2301157959246171483,2301157959246171483,False,,[],0,0,46884120288933160,123641053748148109312
0xE96b09B35b9e092649Cfa0e22de43D09C4184b60,2238716140543668992,2238716140543668992,False,,[],0,0,50211579877101440,132416106095298904064
0xB3663bFAacd6943bD84e1A106D137D71220b8B5E,2226822420986381980,2226822420986381980,False,,[],0,0,45369597435988184,119647010555916763136
0x65642aa4b54b8C8E8eE210b7c5510cA90E332942,2225565152130541632,2225565152130541632,False,,[],0,0,45343981661097152,119579457589569437696
0x2C01B4AD51a67E2d8F02208F54dF9aC4c0B778B6,2216919756339380847,2216919756339380847,True,,[],0,0,45167839134857448,119114941087608373248
0xA9863F7e4f5A98f9b9afFf1E178a017e92880de1,2216734511547431740,2216734511547431740,False,,[],0,0,45164064931059864,119104987898090913792
0x558d894cDdaEA972033C2Ad76303EEce03215352,2203765240150610432,2203765240150610432,False,,[],0,0,49427675256466288,130348822061044547584
0x8eBaDC1e33f149F1FE378E598A6F2A59A431D56D,2188356665048457216,2188356665048457216,False,,[],0,0,48973131354287312,129150115831859544064
0x76C1F87C136B35F152D44171389121e24d7889D1,2084751888483363448,2084751888483363448,False,,[],0,0,42475032154791096,112013570932768047104
0xC76da7DCB12C09Feb052DDCa635E77Ae5e8D9Ac2,1990021354400862475,1990021354400862475,False,,[],0,0,40544978749672488,106923706063203794944
0x60F727BdeAD2ce49B00f2A2133Fc707b931D130B,1940907743618721900,1940907743618721900,True,,[],0,0,39544331042512024,104284835243371184128
0x721c42C8eFC93aB9B8A0850DdA5168E87e224812,1937125084959554211,1937125084959554211,False,,[],0,0,39467262615776784,104081593262215643136
0xFA9F07046cA589857E9309B8310040EfB8ADb208,1927526975580500208,1927526975580500208,False,,[],0,0,39271709367089184,103565887526827982848
0x64F47C03Ea45186Afdd2ef2b36Df076352FA8e19,1918090461730159164,1918090461730159164,False,,[],0,0,39079448488738832,103058864307723386880
0x20fc7E34f4aCfA8Faec8EdF0546C57CD77d76bFE,1912926583417197849,1912926583417197849,False,,[],0,0,38974238895886024,102781409492648050688
0x9008D19f58AAbD9eD0D60971565AA8510560ab41,1891319431299919872,0,True,,"[AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [87646009414449244, 0], 'fee': 850263730844791325, 'token_supply': 423823706478862610802965}), 'event': 'AddLiquidity', 'logIndex': 80, 'transactionIndex': 21, 'transactionHash': HexBytes('0x3ba3bc17aa959a6260303ea5ebb38a7383b6e30ae53b5fa85c07290e9ad739bf'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xa22310f2b50f7667e5ea52f4da07b684ad68c530fa584634bde353195b042e7c'), 'blockNumber': 17863471}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [3980764618178081568, 0], 'fee': 37847288496821483961, 'token_supply': 440534072931479189425437}), 'event': 'AddLiquidity', 'logIndex': 53, 'transactionIndex': 9, 'transactionHash': HexBytes('0xe41dd45b9e450f58ba0d0a7e138271c5b93a803a124627999a3ed37dde39ef3a'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xdbfaf46ece0b4b4aa64de8bce4bd2417e511a4c3826e66c70fe4684fceb7d324'), 'blockNumber': 17863529}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [6991359636443694006, 0], 'fee': 63173859517416834088, 'token_supply': 468426649427988313260749}), 'event': 'AddLiquidity', 'logIndex': 82, 'transactionIndex': 28, 'transactionHash': HexBytes('0x82be18605b79662103e723b281a164d62a6e42d9ece36473b0234f883fb32eb2'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x63695979e796145322fa0918f06f1391e7e098bafd9c93ac26d937e9cac9bf62'), 'blockNumber': 17863811}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [487366956488090610, 0], 'fee': 4262330808668677319, 'token_supply': 470308557372862914404949}), 'event': 'AddLiquidity', 'logIndex': 89, 'transactionIndex': 8, 'transactionHash': HexBytes('0x2e9c7dd25809df3b2792c5668c77d73bc2fbc65ea4c2be669e26f2baf7cd19b9'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xb534bf521f7194e0a7e1d85675c12041f1b461cf42b7ebf2e9f8b4d1a75d59ca'), 'blockNumber': 17864595}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [995467083134226910, 0], 'fee': 9600451588260796788, 'token_supply': 427828025821541433981378}), 'event': 'AddLiquidity', 'logIndex': 17, 'transactionIndex': 2, 'transactionHash': HexBytes('0x665b22af0bc02690a559b11c043ef160605c81c1ce8f7781bb473c85d9c3416a'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x0229bd3dd14b23d4312b8e82b9a94184e98efcf1b93dd0950023dc96810fa494'), 'blockNumber': 17868969}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [6246344327348893, 0], 'fee': 59936352496790898, 'token_supply': 427854488968821251997572}), 'event': 'AddLiquidity', 'logIndex': 116, 'transactionIndex': 39, 'transactionHash': HexBytes('0xe125b5e5f44400bf421e5f29cbca788b994d62b04c1775c7c5a3f89af0ad073b'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x26850a10981a39788f8f78cf72234fed641cecbe112977ac6f2a7c4e46c09990'), 'blockNumber': 17869416}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amount': 44931548191722882192711, 'coin_index': 0, 'coin_amount': 11050302771356022323}), 'event': 'RemoveLiquidityOne', 'logIndex': 60, 'transactionIndex': 16, 'transactionHash': HexBytes('0x84a4bb1823bd16f21f7c062878838c28f1d852b75c60404ae32f36fcfc312d5c'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xd60bd0c4794e650ca15d28c8ed330826b3a54d527d9051fd5954da7698582243'), 'blockNumber': 17865329}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amount': 1787778622598485517420, 'coin_index': 0, 'coin_amount': 416739799121393021}), 'event': 'RemoveLiquidityOne', 'logIndex': 177, 'transactionIndex': 53, 'transactionHash': HexBytes('0x7d08d0206bd3c14a7c4daa774c39fce9c8b1e1c30d81ccd5167d3cf1ddbd40ba'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x02735d8c853bf897f32c6e0599bcc938eec7761b8134d3269eeebe7264069186'), 'blockNumber': 17867507})]",11467042570477415344,0,-11424622660700569600,111868204253126672384
0xC7B42F99c63126B22858f4eEd636f805CFe82c91,1890042478990245156,1890042478990245156,False,,[],0,0,38507994890190200,101551848186757529600
0x13a788Ff3cEb3e326F85F9D3baa09DF4a7f4B2B5,1880449726382423880,1880449726382423880,False,,[],0,0,38312550781123304,101036430270307827712
0x9A5f25780C545617d6313B010D7DD51bFAA9588C,1858053440638168987,1858053440638168987,False,,[],0,0,37856245662806728,99833079427599319040
0x9008D19f58AAbD9eD0D60971565AA8510560ab41,1854944264419814144,0,True,,"[AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [87646009414449244, 0], 'fee': 850263730844791325, 'token_supply': 423823706478862610802965}), 'event': 'AddLiquidity', 'logIndex': 80, 'transactionIndex': 21, 'transactionHash': HexBytes('0x3ba3bc17aa959a6260303ea5ebb38a7383b6e30ae53b5fa85c07290e9ad739bf'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xa22310f2b50f7667e5ea52f4da07b684ad68c530fa584634bde353195b042e7c'), 'blockNumber': 17863471}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [3980764618178081568, 0], 'fee': 37847288496821483961, 'token_supply': 440534072931479189425437}), 'event': 'AddLiquidity', 'logIndex': 53, 'transactionIndex': 9, 'transactionHash': HexBytes('0xe41dd45b9e450f58ba0d0a7e138271c5b93a803a124627999a3ed37dde39ef3a'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xdbfaf46ece0b4b4aa64de8bce4bd2417e511a4c3826e66c70fe4684fceb7d324'), 'blockNumber': 17863529}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [6991359636443694006, 0], 'fee': 63173859517416834088, 'token_supply': 468426649427988313260749}), 'event': 'AddLiquidity', 'logIndex': 82, 'transactionIndex': 28, 'transactionHash': HexBytes('0x82be18605b79662103e723b281a164d62a6e42d9ece36473b0234f883fb32eb2'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x63695979e796145322fa0918f06f1391e7e098bafd9c93ac26d937e9cac9bf62'), 'blockNumber': 17863811}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [487366956488090610, 0], 'fee': 4262330808668677319, 'token_supply': 470308557372862914404949}), 'event': 'AddLiquidity', 'logIndex': 89, 'transactionIndex': 8, 'transactionHash': HexBytes('0x2e9c7dd25809df3b2792c5668c77d73bc2fbc65ea4c2be669e26f2baf7cd19b9'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xb534bf521f7194e0a7e1d85675c12041f1b461cf42b7ebf2e9f8b4d1a75d59ca'), 'blockNumber': 17864595}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [995467083134226910, 0], 'fee': 9600451588260796788, 'token_supply': 427828025821541433981378}), 'event': 'AddLiquidity', 'logIndex': 17, 'transactionIndex': 2, 'transactionHash': HexBytes('0x665b22af0bc02690a559b11c043ef160605c81c1ce8f7781bb473c85d9c3416a'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x0229bd3dd14b23d4312b8e82b9a94184e98efcf1b93dd0950023dc96810fa494'), 'blockNumber': 17868969}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amounts': [6246344327348893, 0], 'fee': 59936352496790898, 'token_supply': 427854488968821251997572}), 'event': 'AddLiquidity', 'logIndex': 116, 'transactionIndex': 39, 'transactionHash': HexBytes('0xe125b5e5f44400bf421e5f29cbca788b994d62b04c1775c7c5a3f89af0ad073b'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x26850a10981a39788f8f78cf72234fed641cecbe112977ac6f2a7c4e46c09990'), 'blockNumber': 17869416}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amount': 44931548191722882192711, 'coin_index': 0, 'coin_amount': 11050302771356022323}), 'event': 'RemoveLiquidityOne', 'logIndex': 60, 'transactionIndex': 16, 'transactionHash': HexBytes('0x84a4bb1823bd16f21f7c062878838c28f1d852b75c60404ae32f36fcfc312d5c'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xd60bd0c4794e650ca15d28c8ed330826b3a54d527d9051fd5954da7698582243'), 'blockNumber': 17865329}), AttributeDict({'args': AttributeDict({'provider': '0x9008D19f58AAbD9eD0D60971565AA8510560ab41', 'token_amount': 1787778622598485517420, 'coin_index': 0, 'coin_amount': 416739799121393021}), 'event': 'RemoveLiquidityOne', 'logIndex': 177, 'transactionIndex': 53, 'transactionHash': HexBytes('0x7d08d0206bd3c14a7c4daa774c39fce9c8b1e1c30d81ccd5167d3cf1ddbd40ba'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x02735d8c853bf897f32c6e0599bcc938eec7761b8134d3269eeebe7264069186'), 'blockNumber': 17867507})]",11467042570477415344,0,-11425530859627345920,109473135909569724416
0xE920788BcB947c31988C22D60765035b0681C367,1851207764402561601,1851207764402561601,False,,[],0,0,37716770879339688,99465261729562443776
0xe5c85b3c0eB2aDae56267b79Ae59727e7C54Fe41,1849806322941640053,1849806322941640053,False,,[],0,0,37688217711241104,99389962379381604352
0x21d35174385903A4f7887cc05592DbB02aFE528d,1842874468032884859,1842874468032884859,False,,[],0,0,37546987111202688,99017514307355934720
0xbaF44eE0538B0448ebAa82146BfF1901C9C8922D,1829335500902548354,1829335500902548354,False,,[],0,0,37271142264926016,98290066564826923008
0xdf96f03A491F1DcAF140586ab14c73E6d63885ad,1815743420296490541,1815743420296490541,False,,[],0,0,36994215277123736,97559765039018885120
0x04f1067D45dbcD846aD9dEd21B2CcFb049eb3193,1796572193025167549,1796572193025167549,False,,[],0,0,36603617959862808,96529696359053918208
0x6F2e907018da1C9Ba7742aE8c5AcBc622097877f,1776360181865397507,1776360181865397507,False,,[],0,0,36191815563296192,95443706434667331584
0x84366eaf10112286fC6EAfE3ABeB80126DcBD50f,1764535149483407967,1764535149483407967,False,,[],0,0,35950890667901636,94808348284462759936
0xB2043c543bb60Fb7AA7265CdcA359A35C4Bc09fa,1755565011518210048,1755565011518210048,False,,[],0,0,39287707202047176,103608076420630511616
0x50751B656e751984D880cFc8de5FCE3C54B3D63d,1736222357917807727,1736222357917807727,False,,[],0,0,35374041816590296,93287104004096524288
0x7DeC469998CaFf3005dd35c235b90a5684DE4869,1666644417130606592,1666644417130606592,False,,[],0,0,37297757383264336,98360254962448547840
0xEB0BC725FfA2F9f968C6950dfFb236FF2f199d4D,1652793487697003867,1652793487697003867,False,,[],0,0,33674250122028264,88804476731305213952
0x959Dc16EC113efa8e53f2c6Eb9381F50352C95D5,1597467601129526648,1597467601129526648,False,,[],0,0,32547032622465044,85831820774651871232
0x71e82BcF7dDf8C4c3020a0Da48004d9073f7D936,1593817594172682883,1593817594172682883,False,,[],0,0,32472666860422288,85635706160042770432
0x057B5C499cEB830E455f7a4A98FAB5e8aB32ef52,1582441925701175909,1582441925701175909,False,,[],0,0,32240897369396176,85024492300839698432
0x56fc283384D6D17f5FdBBF8b4aAC849A1194EB10,1543771794216563645,1543771794216563645,False,,[],0,0,31453026598148760,82946748882085789696
0xBabd5c22f1a22969d83f7A99d615B9928eB66BBf,1531954004162297699,1531954004162297699,False,,[],0,0,31212249258971628,82311779861635547136
0x46C9e7A210BC33c1727e4c0b1C8D72bc7840237f,1511026657543417507,1511026657543417507,False,,[],0,0,30785872515790912,81187355013826019328
0x97286c31117BDa4ca4545D621bcc4117763e372F,1503345286472328915,1503345286472328915,False,,[],0,0,30629371166618500,80774635491620290560
0xFd8567d8Df0Cf5b761B82afc77b8ffd30Bf54D26,1494704786169590228,1494704786169590228,False,,[],0,0,30453328381757756,80310382023904526336
0x228705A90c73cb5E6Dc2821dCF12Ef923d1DA705,1480238251130561239,1480238251130561239,False,,[],0,0,30158585134685712,79533096123506802688
0x3c8802e14eF4255961546af9d935c9D27fBCE3E3,1478370616749128372,1478370616749128372,False,,[],0,0,30120533685569400,79432748260810637312
